0.000000,0.000000,146.281006,121.360001
0.000000,0.000000,60.725529,142.760696
0.000000,0.000000,59.807243,143.189972
0.000000,0.000000,58.881855,143.528900
0.000000,0.000000,57.951344,143.778030
0.000000,0.000000,57.017689,143.937943
0.000000,0.000000,56.082859,144.009186
0.000000,0.000000,55.148838,143.992355
0.000000,0.000000,1.172660,157.429260
0.000000,0.000000,1.300000,158.005997
0.000000,0.000000,1.432462,158.479553
0.000000,0.000000,1.588234,158.944992
0.000000,0.000000,1.767092,159.402313
0.000000,0.000000,1.968813,159.851486
0.000000,0.000000,2.193173,160.292480
0.000000,0.000000,2.439950,160.725281
0.000000,0.000000,2.708919,161.149872
0.000000,0.000000,2.999859,161.566208
0.000000,0.000000,3.312545,161.974304
0.000000,0.000000,3.646755,162.374115
0.000000,0.000000,4.002264,162.765625
0.000000,0.000000,4.378850,163.148819
0.000000,0.000000,4.776290,163.523651
0.000000,0.000000,5.194361,163.890137
0.000000,0.000000,5.632838,164.248230
0.000000,0.000000,6.091499,164.597916
0.000000,0.000000,6.570121,164.939163
0.000000,0.000000,7.068480,165.271957
0.000000,0.000000,7.586353,165.596283
0.000000,0.000000,8.123517,165.912125
0.000000,0.000000,8.679749,166.219437
0.000000,0.000000,9.254825,166.518204
0.000000,0.000000,9.848521,166.808426
0.000000,0.000000,10.460616,167.090073
0.000000,0.000000,11.090885,167.363098
0.000000,0.000000,11.739106,167.627502
0.000000,0.000000,12.405055,167.883270
0.000000,0.000000,13.088509,168.130371
0.000000,0.000000,13.789244,168.368790
0.000000,0.000000,14.507037,168.598480
0.000000,0.000000,15.241666,168.819443
0.000000,0.000000,15.992906,169.031662
0.000000,0.000000,16.760534,169.235107
0.000000,0.000000,17.544329,169.429749
0.000000,0.000000,18.344065,169.615570
0.000000,0.000000,19.159519,169.792557
0.000000,0.000000,19.990471,169.960693
0.000000,0.000000,20.836693,170.119934
0.000000,0.000000,21.697966,170.270264
0.000000,0.000000,22.574062,170.411682
0.000000,0.000000,23.464764,170.544159
0.000000,0.000000,24.369843,170.667648
0.000000,0.000000,25.289078,170.782166
0.000000,0.000000,26.222246,170.887665
0.000000,0.000000,27.169125,170.984131
0.000000,0.000000,28.129490,171.071533
0.000000,0.000000,29.103117,171.149872
0.000000,0.000000,30.089785,171.219101
0.000000,0.000000,31.089268,171.279221
0.000000,0.000000,32.101345,171.330200
0.000000,0.000000,33.125790,171.372025
0.000000,0.000000,34.162384,171.404648
0.000000,0.000000,35.210903,171.428085
0.000000,0.000000,36.271118,171.442276
0.000000,0.000000,37.342815,171.447235
0.000000,0.000000,38.425762,171.442917
0.000000,0.000000,39.519741,171.429306
0.000000,0.000000,40.624527,171.406387
0.000000,0.000000,41.739899,171.374130
0.000000,0.000000,42.865631,171.332520
0.000000,0.000000,44.001499,171.281525
0.000000,0.000000,45.147282,171.221146
0.000000,0.000000,46.302753,171.151337
0.000000,0.000000,47.467697,171.072083
0.000000,0.000000,48.641884,170.983368
0.000000,0.000000,49.825089,170.885178
0.000000,0.000000,51.017097,170.777466
0.000000,0.000000,52.217674,170.660233
0.000000,0.000000,53.426609,170.533463
0.000000,0.000000,54.643669,170.397110
0.000000,0.000000,55.868633,170.251160
0.000000,0.000000,57.101280,170.095596
0.000000,0.000000,58.341385,169.930405
0.000000,0.000000,59.588726,169.755554
0.000000,0.000000,60.843079,169.571030
0.000000,0.000000,62.104221,169.376785
0.000000,0.000000,63.371925,169.172836
0.000000,0.000000,64.645973,168.959152
0.000000,0.000000,65.926147,168.735687
0.000000,0.000000,67.212212,168.502441
0.000000,0.000000,68.503944,168.259384
0.000000,0.000000,69.801132,168.006500
0.000000,0.000000,71.103546,167.743774
0.000000,0.000000,72.410957,167.471161
0.000000,0.000000,73.723152,167.188660
0.000000,0.000000,75.039902,166.896240
0.000000,0.000000,76.360985,166.593887
0.000000,0.000000,77.686180,166.281586
0.000000,0.000000,79.015259,165.959290
0.000000,0.000000,80.348000,165.626999
0.000000,0.000000,81.678574,165.286102
0.000000,0.000000,83.001175,164.938126
0.000000,0.000000,84.315605,164.583237
0.000000,0.000000,85.621696,164.221527
0.000000,0.000000,86.919250,163.853134
0.000000,0.000000,88.208084,163.478180
0.000000,0.000000,89.488007,163.096802
0.000000,0.000000,90.758842,162.709106
0.000000,0.000000,92.020393,162.315216
0.000000,0.000000,93.272484,161.915283
0.000000,0.000000,94.514915,161.509415
0.000000,0.000000,95.747520,161.097733
0.000000,0.000000,96.970093,160.680359
0.000000,0.000000,98.182457,160.257431
0.000000,0.000000,99.384422,159.829071
0.000000,0.000000,100.575806,159.395401
0.000000,0.000000,101.756424,158.956558
0.000000,0.000000,102.926079,158.512634
0.000000,0.000000,104.084595,158.063797
0.000000,0.000000,105.231789,157.610138
0.000000,0.000000,106.367462,157.151794
0.000000,0.000000,107.491440,156.688904
0.000000,0.000000,108.603531,156.221573
0.000000,0.000000,109.703552,155.749924
0.000000,0.000000,110.791306,155.274109
0.000000,0.000000,111.866623,154.794220
0.000000,0.000000,112.929306,154.310394
0.000000,0.000000,113.979172,153.822769
0.000000,0.000000,115.016029,153.331467
0.000000,0.000000,116.039703,152.836594
0.000000,0.000000,117.050003,152.338287
0.000000,0.000000,118.046730,151.836670
0.000000,0.000000,119.029716,151.331879
0.000000,0.000000,119.998772,150.824020
0.000000,0.000000,120.953697,150.313232
0.000000,0.000000,121.894318,149.799637
0.000000,0.000000,122.820450,149.283356
0.000000,0.000000,123.731895,148.764526
0.000000,0.000000,124.628479,148.243240
0.000000,0.000000,125.510017,147.719666
0.000000,0.000000,126.376305,147.193893
0.000000,0.000000,127.227173,146.666077
0.000000,0.000000,128.062439,146.136322
0.000000,0.000000,128.881897,145.604752
0.000000,0.000000,129.685379,145.071503
0.000000,0.000000,130.472687,144.536697
0.000000,0.000000,131.243637,144.000443
0.000000,0.000000,131.998047,143.462906
0.000000,0.000000,132.735733,142.924164
0.000000,0.000000,133.456497,142.384369
0.000000,0.000000,134.160172,141.843643
0.000000,0.000000,134.846558,141.302109
0.000000,0.000000,135.515472,140.759903
0.000000,0.000000,136.166718,140.217117
0.000000,0.000000,136.800125,139.673904
0.000000,0.000000,137.415497,139.130386
0.000000,0.000000,138.012665,138.586685
0.000000,0.000000,138.591415,138.042938
0.000000,0.000000,139.151581,137.499237
0.000000,0.000000,139.692963,136.955734
0.000000,0.000000,140.215393,136.412552
0.000000,0.000000,140.718658,135.869812
0.000000,0.000000,141.202606,135.327637
0.000000,0.000000,141.667023,134.786163
0.000000,0.000000,142.111740,134.245483
0.000000,0.000000,142.536560,133.705765
0.000000,0.000000,142.941299,133.167114
0.000000,0.000000,143.325775,132.629639
0.000000,0.000000,143.689789,132.093491
0.000000,0.000000,144.033173,131.558792
0.000000,0.000000,144.355728,131.025650
0.000000,0.000000,144.657288,130.494202
0.000000,0.000000,144.937637,129.964569
0.000000,0.000000,145.196594,129.436874
0.000000,0.000000,145.433990,128.911255
0.000000,0.000000,145.649643,128.387833
0.000000,0.000000,145.843338,127.866714
0.000000,0.000000,146.014908,127.348045
0.000000,0.000000,146.164169,126.831947
0.000000,0.000000,146.290924,126.318535
